asset_id,driver_rank,feature,feature_value,risk_contribution_log_time,direction
81592,3,material,PVC,-0.5226115056684648,reduces risk
95180,1,material,CI,0.41183265755535103,raises risk
95180,2,pipe_size,200,0.2115514576435089,raises risk
95180,3,age_years,63.336,0.1669594794511795,raises risk
95182,1,length_m,0.769033,-2.265028715133667,reduces risk
95182,2,material,CI,0.35049577532481635,raises risk
95182,3,pipe_size,200,-0.15491652488708496,reduces risk
32880,1,past_break_count,8,1.6591578722000122,raises risk
32880,2,length_m,314.575,1.0219717025756836,raises risk
32880,3,years_since_last_break,0.963743,-0.6493128407746553,reduces risk
5930,1,length_m,15.1415,-0.898625910282135,reduces risk
5930,2,age_years,98.0034,-0.5699320435523987,reduces risk
5930,3,material,CI,0.308512723815511,raises risk
95186,1,length_m,21.6514,-0.934977650642395,reduces risk
95186,2,pipe_size,300,-0.3740183711051941,reduces risk
95186,3,material,CI,0.319130965785007,raises risk
95188,1,age_years,65.0007,-0.45049506425857544,reduces risk
95188,2,pipe_size,300,-0.27068498730659485,reduces risk
95188,3,years_since_last_break,10.8996,-0.2559004835784435,reduces risk
13970,1,length_m,448.434,0.43887215852737427,raises risk
13970,2,material,CI,0.3645648957535741,raises risk
13970,3,pipe_size,300,-0.22627462446689606,reduces risk
95190,1,length_m,6.93867,-0.9703804850578308,reduces risk
95190,2,material,CI,0.4458171077276347,raises risk
95190,3,pipe_size,300,-0.25557148456573486,reduces risk
61868,1,length_m,15.2671,-0.5800750851631165,reduces risk
61868,2,material,PVC,-0.29862692676033475,reduces risk
61868,3,age_years,28.5865,-0.2614853084087372,reduces risk
69177,1,length_m,36.9476,-0.7405886650085449,reduces risk
69177,2,age_years,31.0862,-0.48669305443763733,reduces risk
69177,3,pipe_size,300,-0.2080765664577484,reduces risk
54450,1,years_since_last_break,1.51954,-1.163858669809997,reduces risk
54450,2,length_m,12.7238,-0.7513694167137146,reduces risk
54450,3,pressure_zone,KIT 5,0.5097322937072022,raises risk
82272,1,length_m,6.46488,-1.1042042970657349,reduces risk
82272,2,material,DI,-0.19966235215906636,reduces risk
82272,3,age_years,34.0021,-0.19343768060207367,reduces risk
95194,1,length_m,1.67439,-1.230643391609192,reduces risk
95194,2,age_years,26.5878,-0.40673285722732544,reduces risk
95194,3,pressure_zone,KIT 5,-0.19240832477225922,reduces risk
63070,1,length_m,25.1257,-0.9324650764465332,reduces risk
63070,2,age_years,26.5878,-0.4535978436470032,reduces risk
63070,3,material,PVC,-0.3158508837259433,reduces risk
95196,1,length_m,13.1995,-0.7814154028892517,reduces risk
95196,2,age_years,15.335,-0.7146058678627014,reduces risk
95196,3,material,PVC,-0.5127132302404789,reduces risk
76692,1,material,PVC,-0.6806836796822608,reduces risk
76692,2,age_years,15.335,-0.473078191280365,reduces risk
76692,3,pressure_zone,KIT 4,0.09177467055997113,raises risk
95198,1,length_m,10.0551,-1.1194695234298706,reduces risk
95198,2,age_years,15.335,-0.683421790599823,reduces risk
95198,3,material,PVC,-0.4519089007189905,reduces risk
95200,1,length_m,8.52467,-1.1025460958480835,reduces risk
95200,2,age_years,22.5877,-0.436735600233078,reduces risk
95200,3,pressure_zone,KIT 5,-0.3222547090554144,reduces risk
69380,1,length_m,215.387,-0.539925217628479,reduces risk
69380,2,material,PVC,-0.42544683093365165,reduces risk
69380,3,pipe_size,150,-0.1417132169008255,reduces risk
95202,1,length_m,6.98262,-1.5073590278625488,reduces risk
95202,2,age_years,22.5877,-0.5798459053039551,reduces risk
95202,3,material,PVC,-0.36547260700535844,reduces risk
95204,1,length_m,6.56167,-0.8239910006523132,reduces risk
95204,2,pressure_zone,KIT 2W,-0.47086013995067333,reduces risk
95204,3,material,DI,-0.2458218768988445,reduces risk
7550,1,length_m,241.298,0.3580147325992584,raises risk
7550,2,pressure_zone,KIT 2W,-0.29387184618462925,reduces risk
7550,3,material,DI,-0.10021471546133398,reduces risk
95206,1,length_m,8.01686,-1.434340238571167,reduces risk
95206,2,pressure_zone,KIT 2W,-0.4727150513972447,reduces risk
95206,3,material,DI,-0.10469976764215971,reduces risk
95208,1,length_m,108.323,0.4156355857849121,raises risk
95208,2,pressure_zone,KIT 2W,-0.31324311650314485,reduces risk
95208,3,age_years,50.0024,0.1776566058397293,raises risk
27490,1,age_years,103.003,-0.6412458419799805,reduces risk
27490,2,material,CI,0.4463403935551469,raises risk
27490,3,length_m,52.3726,0.17212723195552826,raises risk
95210,1,material,PVC,-0.3497608294528618,reduces risk
95210,2,age_years,21.5857,-0.2622988224029541,reduces risk
95210,3,pressure_zone,KIT 5,0.22969752704375423,raises risk
70240,1,age_years,21.5857,-0.6067668795585632,reduces risk
70240,2,material,PVC,-0.40299343525475706,reduces risk
70240,3,length_m,31.432,-0.24545808136463165,reduces risk
69176,1,material,PVC,-0.28393639953355887,reduces risk
69176,2,length_m,141.385,0.2324666529893875,raises risk
69176,3,age_years,20.9997,-0.2068612426519394,reduces risk
32850,1,length_m,1.46692,-2.512925624847412,reduces risk
32850,2,material,DI,-0.11106972054039943,reduces risk
32850,3,age_years,56.0011,0.08558844774961472,raises risk
95212,1,length_m,0.553479,-1.9465802907943726,reduces risk
95212,2,material,DI,-0.11674233719168114,reduces risk
95212,3,pipe_size,150,0.07503067702054977,raises risk
36760,1,pipe_size,450,-0.8192211389541626,reduces risk
36760,2,age_years,52.587,0.18653739988803864,raises risk
36760,3,material,DI,0.1027186104147404,raises risk
95214,1,length_m,12.4005,-0.7348516583442688,reduces risk
95214,2,pipe_size,300,-0.15335801243782043,reduces risk
95214,3,years_since_last_break,missing,0.07895019557327032,raises risk
32980,1,pipe_size,300,-0.28010988235473633,reduces risk
32980,2,length_m,75.4184,-0.1777152419090271,reduces risk
32980,3,age_years,37.586,-0.09724092483520508,reduces risk
69576,1,material,PVC,-0.2846276221280277,reduces risk
69576,2,age_years,21.5857,-0.216249018907547,reduces risk
69576,3,pipe_size,300,-0.11669077724218369,reduces risk
67700,1,length_m,12.5403,-0.3771097958087921,reduces risk
67700,2,age_years,24.5864,-0.3672759532928467,reduces risk
67700,3,material,PVC,-0.24134064648023923,reduces risk
95216,1,length_m,9.82785,-1.1740635633468628,reduces risk
95216,2,age_years,24.5864,-0.3691865801811218,reduces risk
95216,3,material,PVC,-0.2042571522797516,reduces risk
95218,1,length_m,7.73772,-1.431978464126587,reduces risk
95218,2,age_years,24.5864,-0.41448694467544556,reduces risk
95218,3,material,PVC,-0.21136051259600208,reduces risk
9920,1,pipe_size,450,-0.9190981388092041,reduces risk
9920,2,length_m,324.516,0.7092930674552917,raises risk
9920,3,pressure_zone,KIT 2W,-0.3676132741566107,reduces risk
73200,1,material,CPP,-1.2513681122545677,reduces risk
73200,2,length_m,523.225,-0.6603079438209534,reduces risk
73200,3,age_years,19.587,-0.6329578161239624,reduces risk
95220,1,length_m,0.479401,-1.6916173696517944,reduces risk
95220,2,age_years,39.0015,-0.42746904492378235,reduces risk
95220,3,material,DI,-0.14724284443582292,reduces risk
8570,1,length_m,157.629,0.7171668410301208,raises risk
8570,2,past_break_count,1,0.6365598440170288,raises risk
8570,3,had_prior_break,1,0.16959445178508759,raises risk
39200,1,age_years,32.5866,-0.4108167290687561,reduces risk
39200,2,pipe_size,300,-0.10689955949783325,reduces risk
39200,3,material,DI,-0.07299621831407421,reduces risk
95222,1,length_m,4.66527,-1.5126726627349854,reduces risk
95222,2,age_years,19.4966,-0.6618876457214355,reduces risk
95222,3,material,PVC,-0.20359280084448983,reduces risk
73790,1,length_m,118.446,0.6700351238250732,raises risk
73790,2,age_years,19.4966,-0.45802515745162964,reduces risk
73790,3,material,PVC,-0.2333184453054855,reduces risk
60840,1,material,PVC,-0.5045919229887659,reduces risk
60840,2,length_m,68.0022,-0.1365097612142563,reduces risk
60840,3,pipe_size,150,0.06411351263523102,raises risk
76137,1,age_years,20.0004,-0.7788021564483643,reduces risk
76137,2,pipe_size,450,-0.3923870921134949,reduces risk
76137,3,length_m,148.33,-0.3733382523059845,reduces risk
76564,1,length_m,5.49235,-0.7733032703399658,reduces risk
76564,2,pipe_size,450,-0.3549935519695282,reduces risk
76564,3,material,DI,-0.14305793549647206,reduces risk
23240,1,pipe_size,450,-1.1861625909805298,reduces risk
23240,2,age_years,58.0026,0.4502473473548889,raises risk
23240,3,length_m,312.916,0.3188643753528595,raises risk
65350,1,age_years,25.5857,-0.7400898933410645,reduces risk
65350,2,length_m,6.55699,-0.671428918838501,reduces risk
65350,3,material,PVC,-0.2855814382673998,reduces risk
95234,1,length_m,8.17973,-0.8194519281387329,reduces risk
95234,2,age_years,25.5857,-0.4797266125679016,reduces risk
95234,3,material,PVC,-0.18311644850837183,reduces risk
95236,1,age_years,68.0014,0.7819505333900452,raises risk
95236,2,material,CPP,-0.6991715041149291,reduces risk
95236,3,length_m,12.9585,-0.599358081817627,reduces risk
95238,1,material,CPP,-0.7784303177541005,reduces risk
95238,2,age_years,68.0014,0.7098467350006104,raises risk
95238,3,pipe_size,750,-0.46600261330604553,reduces risk
61909,1,material,CPP,-0.9568976421069237,reduces risk
61909,2,age_years,68.0014,0.7823704481124878,raises risk
61909,3,pipe_size,750,-0.7438555955886841,reduces risk
64560,1,pipe_size,450,-0.8083094358444214,reduces risk
64560,2,length_m,196.758,0.7265106439590454,raises risk
64560,3,age_years,62.0026,0.4091137945652008,raises risk
76434,1,material,PVC,-0.5442396111284324,reduces risk
76434,2,age_years,16.4192,-0.5424094200134277,reduces risk
76434,3,length_m,82.2175,0.4459250867366791,raises risk
14430,1,material,CPP,-1.0305192983978486,reduces risk
14430,2,pipe_size,750,-0.8726386427879333,reduces risk
14430,3,length_m,72.0669,-0.49085816740989685,reduces risk
11510,1,length_m,280.791,0.38179564476013184,raises risk
11510,2,material,CI,0.2979080697405152,raises risk
11510,3,past_break_count,1,0.2582992911338806,raises risk
23230,1,pipe_size,450,-1.078259825706482,reduces risk
23230,2,age_years,58.0026,0.3738113343715668,raises risk
23230,3,length_m,68.1057,-0.27341175079345703,reduces risk
19080,1,past_break_count,3,1.13462495803833,raises risk
19080,2,age_years,74.0029,-0.3091920018196106,reduces risk
19080,3,years_since_last_break,11.7675,-0.23010797798633575,reduces risk
65380,1,length_m,38.0147,-0.7606281638145447,reduces risk
65380,2,age_years,25.5857,-0.4884311556816101,reduces risk
65380,3,material,PVC,-0.27633520364543074,reduces risk
39390,1,length_m,260.589,0.561593234539032,raises risk
39390,2,past_break_count,1,0.5437549948692322,raises risk
39390,3,had_prior_break,1,0.1642920821905136,raises risk
95244,1,length_m,10.2974,-0.8670409321784973,reduces risk
95244,2,age_years,24.5864,-0.40645647048950195,reduces risk
95244,3,material,PVC,-0.18096093416170334,reduces risk
67740,1,material,PVC,-0.33351726697947015,reduces risk
67740,2,age_years,24.5864,-0.328096866607666,reduces risk
67740,3,pipe_size,300,-0.21044109761714935,reduces risk
95246,1,length_m,79.01,-0.31583043932914734,reduces risk
95246,2,material,PVC,-0.3100497498999175,reduces risk
95246,3,pipe_size,300,-0.23730848729610443,reduces risk
95248,1,age_years,24.5864,-0.42599350214004517,reduces risk
95248,2,material,PVC,-0.3408946867202758,reduces risk
95248,3,length_m,58.6205,0.14711879193782806,raises risk
95250,1,length_m,4.37394,-1.4954906702041626,reduces risk
95250,2,age_years,23.9156,-0.7080865502357483,reduces risk
95250,3,pressure_zone,KIT 2W,-0.5500054989570344,reduces risk
67320,1,age_years,23.9156,-0.6923203468322754,reduces risk
67320,2,pressure_zone,KIT 2W,-0.656551481140923,reduces risk
67320,3,material,PVC,-0.37744440933238366,reduces risk
95252,1,age_years,23.9156,-0.7326034307479858,reduces risk
95252,2,pressure_zone,KIT 2W,-0.670532301915955,reduces risk
95252,3,material,PVC,-0.36436036278973916,reduces risk
95254,1,age_years,23.9156,-0.7117506265640259,reduces risk
95254,2,pressure_zone,KIT 2W,-0.6381345469599182,reduces risk
95254,3,length_m,18.7858,-0.6371957659721375,reduces risk
62090,1,material,PVC,-0.3590637984634668,reduces risk
62090,2,age_years,26.5878,-0.2778833508491516,reduces risk
62090,3,pipe_size,300,-0.2518530488014221,reduces risk
12310,1,length_m,17.2666,-0.4996355473995209,reduces risk
12310,2,age_years,34.5058,-0.3542376458644867,reduces risk
12310,3,pipe_size,300,-0.18418043851852417,reduces risk
13340,1,length_m,25.6515,-1.1256533861160278,reduces risk
13340,2,material,CPP,-0.836608745779813,reduces risk
13340,3,pressure_zone,KIT 2E,-0.6916625230696809,reduces risk
95258,1,material,CPP,-0.9381070098424971,reduces risk
95258,2,pressure_zone,KIT 2E,-0.6585600832368073,reduces risk
95258,3,length_m,6.78962,-0.308688223361969,reduces risk
95260,1,length_m,3.37527,-1.2393155097961426,reduces risk
95260,2,age_years,31.7542,-0.5157005786895752,reduces risk
95260,3,pressure_zone,KIT 2W,-0.5123286693451519,reduces risk
58770,1,age_years,31.7542,-0.6654959321022034,reduces risk
58770,2,pipe_size,450,-0.6458503603935242,reduces risk
58770,3,pressure_zone,KIT 2W,-0.5511982258503849,reduces risk
23360,1,age_years,99.0027,-0.8904167413711548,reduces risk
23360,2,past_break_count,1,0.5164170265197754,raises risk
23360,3,years_since_last_break,12.3261,-0.5078124478459358,reduces risk
69561,1,length_m,4.40515,-1.439743161201477,reduces risk
69561,2,age_years,17.5828,-0.7591286301612854,reduces risk
69561,3,material,PVC,-0.4465387274067325,reduces risk
82310,1,age_years,18.0017,-0.656376838684082,reduces risk
82310,2,material,PVC,-0.3564271304094291,reduces risk
82310,3,length_m,45.112,-0.31655582785606384,reduces risk
82312,1,length_m,10.0505,-1.078426718711853,reduces risk
82312,2,age_years,20.0908,-0.4984421133995056,reduces risk
82312,3,material,PVC,-0.2619305569642165,reduces risk
95262,1,length_m,1.73273,-1.4222787618637085,reduces risk
95262,2,material,CI,0.4034327500521613,raises risk
95262,3,age_years,68.0014,-0.31737056374549866,reduces risk
82316,1,length_m,8.38174,-1.2381343841552734,reduces risk
82316,2,material,CI,0.3817350466524658,raises risk
82316,3,age_years,68.0014,-0.14630089700222015,reduces risk
16880,1,length_m,10.5147,-1.2309117317199707,reduces risk
16880,2,pressure_zone,KIT 2E,-0.5924074589020165,reduces risk
16880,3,age_years,53.4193,0.2751219570636749,raises risk
95266,1,length_m,0.583074,-1.5227166414260864,reduces risk
95266,2,age_years,17.2817,-0.8557174801826477,reduces risk
95266,3,material,PVC,-0.3082611591707973,reduces risk
76125,1,length_m,7.88439,-1.2744336128234863,reduces risk
76125,2,age_years,17.2817,-0.5894138216972351,reduces risk
76125,3,material,PVC,-0.3322639739380975,reduces risk
95268,1,length_m,8.00213,-0.9697762727737427,reduces risk
95268,2,age_years,20.2277,-0.47806063294410706,reduces risk
95268,3,material,PVC,-0.19373085265760892,reduces risk
95270,1,length_m,3.22503,-1.5083338022232056,reduces risk
95270,2,age_years,20.2277,-0.5292789340019226,reduces risk
95270,3,material,PVC,-0.2037185282279097,reduces risk
73090,1,age_years,20.2277,-0.38713011145591736,reduces risk
73090,2,length_m,96.0725,0.31335240602493286,raises risk
73090,3,material,PVC,-0.2819150510658801,reduces risk
95272,1,length_m,0.43764,-1.5121936798095703,reduces risk
95272,2,age_years,20.2277,-0.7429698705673218,reduces risk
95272,3,material,PVC,-0.17247572634732933,reduces risk
19940,1,length_m,203.598,0.6330744624137878,raises risk
19940,2,pressure_zone,BRIDGEPORT,-0.43895434022851987,reduces risk
19940,3,material,DI,-0.3254516890337982,reduces risk
20890,1,material,PVC,-0.42849038690837915,reduces risk
20890,2,length_m,79.7322,-0.2656348943710327,reduces risk
20890,3,age_years,34.0021,-0.16157180070877075,reduces risk
95274,1,length_m,9.88998,-0.7062497138977051,reduces risk
95274,2,material,PVC,-0.2315800642936665,reduces risk
95274,3,pipe_size,200,0.12499383836984634,raises risk
13510,1,length_m,62.7003,-0.16860850155353546,reduces risk
13510,2,pipe_size,150,0.1261034458875656,raises risk
13510,3,age_years,39.5874,-0.08944031596183777,reduces risk
95276,1,length_m,0.961173,-2.203789234161377,reduces risk
95276,2,pressure_zone,KIT 6,0.29997980667394586,raises risk
95276,3,age_years,39.5874,-0.2253381758928299,reduces risk
63460,1,material,CI,0.44964400252865744,raises risk
63460,2,length_m,82.4636,0.22867830097675323,raises risk
63460,3,age_years,79.0023,-0.10831984877586365,reduces risk
63170,1,length_m,11.7386,-1.0117756128311157,reduces risk
63170,2,age_years,28.5865,-0.3043522238731384,reduces risk
63170,3,material,DI,-0.16988654856322682,reduces risk
95278,1,length_m,8.18089,-0.9673109650611877,reduces risk
95278,2,age_years,28.5865,-0.3665284514427185,reduces risk
95278,3,material,DI,-0.18550333994426182,reduces risk
8050,1,length_m,49.8477,-0.16418014466762543,reduces risk
8050,2,age_years,39.0015,-0.12408492714166641,reduces risk
8050,3,years_since_last_break,missing,0.05770504428073764,raises risk
95280,1,length_m,24.7389,-0.7654094696044922,reduces risk
95280,2,pressure_zone,KIT 5,0.41314030838839244,raises risk
95280,3,age_years,51.5876,0.4017866253852844,raises risk
95282,1,age_years,51.5876,0.3559819459915161,raises risk
95282,2,pipe_size,250,0.29615914821624756,raises risk
95282,3,pressure_zone,KIT 5,0.2039636750887439,raises risk
95284,1,length_m,7.72903,-1.9233418703079224,reduces risk
95284,2,age_years,54.0025,0.3202480673789978,raises risk
95284,3,pipe_size,250,0.19220887124538422,raises risk
11820,1,past_break_count,1,0.5387471318244934,raises risk
11820,2,age_years,54.0025,0.3935299217700958,raises risk
11820,3,length_m,140.699,0.3317561149597168,raises risk
76106,1,length_m,3.03856,-1.5947781801223755,reduces risk
76106,2,age_years,17.8895,-0.8603159189224243,reduces risk
76106,3,material,PVC,-0.36913280096268863,reduces risk
81280,1,age_years,23.5871,-0.3357140123844147,reduces risk
81280,2,material,PVC,-0.3256276771899138,reduces risk
81280,3,pipe_size,300,-0.2005646973848343,reduces risk
17690,1,age_years,102.003,-0.7135614156723022,reduces risk
17690,2,material,CI,0.444317166973633,raises risk
17690,3,length_m,71.6492,-0.31499242782592773,reduces risk
95286,1,length_m,1.22013,-2.0963149070739746,reduces risk
95286,2,age_years,102.003,-0.5577328205108643,reduces risk
95286,3,material,CI,0.37069956468985765,raises risk
25050,1,length_m,5.64991,-1.697810173034668,reduces risk
25050,2,pressure_zone,KIT 2E,-0.5343855775172415,reduces risk
25050,3,age_years,54.0025,0.37094050645828247,raises risk
95288,1,length_m,292.124,0.8708733320236206,raises risk
95288,2,pipe_size,300,-0.3807043731212616,reduces risk
95288,3,age_years,48.001,0.07477325946092606,raises risk
39220,1,length_m,296.161,0.8708733320236206,raises risk
39220,2,pipe_size,300,-0.3807043731212616,reduces risk
39220,3,age_years,48.001,0.07477325946092606,raises risk
32460,1,material,CI,0.3329386478944798,raises risk
32460,2,pipe_size,300,-0.21210387349128723,reduces risk
32460,3,length_m,64.3621,0.18632256984710693,raises risk
39550,1,length_m,35.0211,-0.8388473391532898,reduces risk
39550,2,material,CI,0.34382768936484354,raises risk
39550,3,age_years,73.0008,-0.30101674795150757,reduces risk
23390,1,material,CI,0.6265365979124908,raises risk
23390,2,age_years,40.5867,0.1641462743282318,raises risk
23390,3,pipe_size,150,0.04796551913022995,raises risk
32530,1,pipe_size,450,-0.9196515679359436,reduces risk
32530,2,age_years,60.0012,0.5581088066101074,raises risk
32530,3,length_m,199.67,0.5039283633232117,raises risk
12770,1,length_m,280.006,0.5937274694442749,raises risk
12770,2,age_years,62.9938,0.5118324756622314,raises risk
12770,3,pipe_size,200,0.2548641860485077,raises risk
95294,1,length_m,2.22479,-1.4476358890533447,reduces risk
95294,2,pressure_zone,KIT 2E,-0.6928827440024179,reduces risk
95294,3,age_years,33.6708,-0.28204965591430664,reduces risk
22060,1,pressure_zone,KIT 2E,-0.750253769907431,reduces risk
22060,2,length_m,19.7181,-0.6416274309158325,reduces risk
22060,3,age_years,33.6708,-0.45832526683807373,reduces risk
95300,1,length_m,15.1319,-0.7067326903343201,reduces risk
95300,2,material,PVC,-0.39151588913591695,reduces risk
95300,3,age_years,14.5821,-0.3028225302696228,reduces risk
76986,1,material,PVC,-0.41049492205274873,reduces risk
76986,2,age_years,14.5821,0.19370873272418976,raises risk
76986,3,length_m,215.647,-0.15435370802879333,reduces risk
36720,1,pipe_size,450,-0.8799479007720947,reduces risk
36720,2,age_years,52.587,0.23445987701416016,raises risk
36720,3,material,DI,0.10554580679672654,raises risk
95302,1,length_m,23.0281,-0.9169646501541138,reduces risk
95302,2,age_years,54.969,0.5324171185493469,raises risk
95302,3,pipe_size,200,0.1747550219297409,raises risk
40070,1,age_years,54.969,0.6619644165039062,raises risk
40070,2,pipe_size,200,0.2171330600976944,raises risk
40070,3,length_m,99.2314,0.1422315239906311,raises risk
95304,1,length_m,15.8463,-0.37323901057243347,reduces risk
95304,2,pipe_size,300,-0.24527154862880707,reduces risk
95304,3,age_years,50.5883,0.22431397438049316,raises risk
142914,1,past_break_count,1,0.520331859588623,raises risk
142914,2,length_m,257.266,0.48276814818382263,raises risk
142914,3,had_prior_break,1,0.18273133039474487,raises risk
62330,1,length_m,15.5611,-0.4402833580970764,reduces risk
62330,2,material,PVC,-0.3943784954135481,reduces risk
62330,3,age_years,26.5878,-0.31215691566467285,reduces risk
95306,1,length_m,1.56954,-1.9370439052581787,reduces risk
95306,2,age_years,26.5878,-0.4202260673046112,reduces risk
95306,3,material,PVC,-0.23112287075127824,reduces risk
95310,1,age_years,58.0026,0.8114904761314392,raises risk
95310,2,past_break_count,1,0.480344295501709,raises risk
95310,3,material,DI,0.294675124110654,raises risk
95312,1,length_m,10.973,-1.062270164489746,reduces risk
95312,2,age_years,58.0026,0.4842846989631653,raises risk
95312,3,pipe_size,300,-0.24377234280109406,reduces risk
42680,1,age_years,58.0026,0.7061964273452759,raises risk
42680,2,length_m,159.322,0.5304470658302307,raises risk
42680,3,pipe_size,300,-0.2585720717906952,reduces risk
66730,1,length_m,11.2353,-0.976137101650238,reduces risk
66730,2,pipe_size,200,0.16562041640281677,raises risk
66730,3,years_since_last_break,missing,0.07685670303180814,raises risk
95314,1,length_m,0.652977,-2.4244277477264404,reduces risk
95314,2,age_years,38.7551,-0.2810801863670349,reduces risk
95314,3,material,DI,-0.1065835208100907,reduces risk
95316,1,length_m,4.64425,-1.7600847482681274,reduces risk
95316,2,material,CI,0.39704141487163724,raises risk
95316,3,age_years,74.0029,-0.287909597158432,reduces risk
15800,1,material,CI,0.41068094442016445,raises risk
15800,2,age_years,74.0029,0.20048478245735168,raises risk
15800,3,pipe_size,200,0.043303634971380234,raises risk
31690,1,past_break_count,2,0.7142095565795898,raises risk
31690,2,years_since_last_break,20.9861,-0.6730246972292662,reduces risk
31690,3,age_years,60.0012,0.30559056997299194,raises risk
95318,1,length_m,1.65229,-1.3852713108062744,reduces risk
95318,2,material,CI,0.3128604437879403,raises risk
95318,3,pipe_size,200,-0.13157175481319427,reduces risk
95320,1,length_m,5.75668,-1.4059081077575684,reduces risk
95320,2,age_years,21.5857,-0.5578806400299072,reduces risk
95320,3,material,PVC,-0.2235760028452205,reduces risk
69573,1,length_m,11.0106,-0.8683111667633057,reduces risk
69573,2,age_years,21.5857,-0.4229148030281067,reduces risk
69573,3,material,PVC,-0.1796767097148404,reduces risk
95322,1,length_m,12.4845,-0.48298394680023193,reduces risk
95322,2,pipe_size,300,-0.14885951578617096,reduces risk
95322,3,years_since_last_break,missing,0.06916580209508538,raises risk
15680,1,length_m,129.627,0.7598522305488586,raises risk
15680,2,pipe_size,300,-0.32450053095817566,reduces risk
15680,3,material,DI,0.08399326853032107,raises risk
95324,1,length_m,95.9456,0.5444306135177612,raises risk
95324,2,pipe_size,300,-0.19820185005664825,reduces risk
95324,3,past_break_count,0,-0.06459750980138779,reduces risk
32560,1,pipe_size,450,-0.907456636428833,reduces risk
32560,2,age_years,60.0012,0.519018292427063,raises risk
32560,3,material,DI,0.2551267013986944,raises risk
95326,1,length_m,10.6324,-0.6079946756362915,reduces risk
95326,2,age_years,60.0012,0.33770912885665894,raises risk
95326,3,pipe_size,450,-0.31633809208869934,reduces risk
76769,1,length_m,155.768,0.4290013015270233,raises risk
76769,2,pipe_size,300,-0.1578294038772583,reduces risk
76769,3,age_years,36.5894,-0.09783264994621277,reduces risk
95328,1,length_m,10.9516,-0.7648472189903259,reduces risk
95328,2,pipe_size,300,-0.07984504103660583,reduces risk
95328,3,years_since_last_break,missing,0.0761201698333025,raises risk
36650,1,pipe_size,450,-0.9038342237472534,reduces risk
36650,2,age_years,52.9155,0.2670292556285858,raises risk
36650,3,length_m,48.5298,-0.15385563671588898,reduces risk
31660,1,age_years,55.0018,0.6124999523162842,raises risk
31660,2,pipe_size,200,0.13962969183921814,raises risk
31660,3,length_m,136.994,0.08713278919458389,raises risk
95330,1,length_m,0.915077,-2.802253484725952,reduces risk
95330,2,material,DI,-0.08619466174786794,reduces risk
95330,3,pressure_zone,KIT 4,0.05396972834569169,raises risk
13920,1,pipe_size,450,-0.9217220544815063,reduces risk
13920,2,length_m,14.591,-0.7323477268218994,reduces risk
13920,3,material,CI,0.316703024218441,raises risk
95332,1,length_m,10.1686,-0.7311835885047913,reduces risk
95332,2,material,CI,0.29943830326374155,raises risk
95332,3,pipe_size,450,-0.2835327684879303,reduces risk
60730,1,pipe_size,450,-0.7458134293556213,reduces risk
60730,2,length_m,263.667,0.6026492714881897,raises risk
60730,3,age_years,44.0009,-0.2542775869369507,reduces risk
95334,1,pipe_size,450,-0.722862184047699,reduces risk
95334,2,length_m,153.086,0.30698078870773315,raises risk
95334,3,age_years,44.0009,-0.21048352122306824,reduces risk
95336,1,pipe_size,450,-0.721333920955658,reduces risk
95336,2,age_years,44.0009,-0.3239787817001343,reduces risk
95336,3,length_m,242.805,0.22627750039100647,raises risk
71390,1,material,PVC,-0.2904016618449532,reduces risk
71390,2,age_years,21.5857,-0.1763325035572052,reduces risk
71390,3,pipe_size,300,-0.12800753116607666,reduces risk
68070,1,length_m,201.409,0.6764652132987976,raises risk
68070,2,material,CI,0.3628519945850712,raises risk
68070,3,age_years,65.0007,0.30970627069473267,raises risk
76627,1,age_years,15.2748,-0.6867384314537048,reduces risk
76627,2,pressure_zone,KIT 6,-0.5290364273532759,reduces risk
76627,3,material,PVC,-0.4095643112632388,reduces risk
76966,1,length_m,410.468,0.4620128571987152,raises risk
76966,2,pipe_size,450,-0.431336373090744,reduces risk
76966,3,material,PVC,-0.4005810058188217,reduces risk
73330,1,material,CPP,-1.314298686080292,reduces risk
73330,2,length_m,204.027,0.9473207592964172,raises risk
73330,3,age_years,19.587,-0.7094675898551941,reduces risk
95344,1,material,CPP,-0.9864938313585299,reduces risk
95344,2,length_m,9.84329,-0.9027150869369507,reduces risk
95344,3,age_years,19.587,-0.7012242674827576,reduces risk
23160,1,length_m,86.1811,0.3872099220752716,raises risk
23160,2,pipe_size,300,-0.2887633740901947,reduces risk
23160,3,age_years,35.4203,0.093036949634552,raises risk
95346,1,length_m,1.36091,-2.123617172241211,reduces risk
95346,2,age_years,35.4203,-0.2322535216808319,reduces risk
95346,3,pipe_size,300,-0.11562757939100266,reduces risk
95348,1,length_m,11.8344,-0.1319713294506073,reduces risk
95348,2,pipe_size,300,-0.10440670698881149,reduces risk
95348,3,years_since_last_break,missing,0.07699211593717337,raises risk
62070,1,material,PVC,-0.25174667203464196,reduces risk
62070,2,pipe_size,300,-0.2452738881111145,reduces risk
62070,3,length_m,80.3844,-0.19227378070354462,reduces risk
95350,1,length_m,7.16824,-0.7317913770675659,reduces risk
95350,2,age_years,26.5878,-0.49248644709587097,reduces risk
95350,3,material,PVC,-0.25197913211377454,reduces risk
25350,1,length_m,22.403,-1.1893976926803589,reduces risk
25350,2,age_years,121.588,-0.4101153016090393,reduces risk
25350,3,material,CI,0.30819930239522364,raises risk
