asset_id,as_of_date,age_years,material,pipe_size,length_m,pressure_zone,past_break_count,breaks_last_3y,years_since_last_break,had_prior_break,break_next_12m,split
74860,2024-01-01T00:00:00,17.5855767059,PVC,150,37.087527207,KIT 4,0,0,,0,0,test
74870,2024-01-01T00:00:00,17.5855767059,PVC,150,94.2051684555,KIT 4,0,0,,0,0,test
74890,2024-01-01T00:00:00,17.5855767059,PVC,150,17.4924298504,KIT 4,0,0,,0,0,test
74910,2024-01-01T00:00:00,17.5855767059,PVC,150,16.0043672376,KIT 4,0,0,,0,0,test
74970,2024-01-01T00:00:00,16.5862406483,PVC,300,144.02124942,KIT 4,0,0,,0,0,test
750,2024-01-01T00:00:00,61.0005681157,CI,150,87.3947238153,KIT 4,0,0,,0,0,test
75090,2024-01-01T00:00:00,16.5862406483,PVC,150,80.791689978,KIT 4,0,0,,0,0,test
7520,2024-01-01T00:00:00,61.9999041733,CI,150,58.6538301092,KIT 4,0,0,,0,0,test
75330,2024-01-01T00:00:00,16.5862406483,PVC,150,285.841696363,KIT 5,0,0,,0,0,test
7540,2024-01-01T00:00:00,58.9991580936,CI,150,212.371095769,KIT 5,1,0,16.8874104191,1,0,test
7550,2024-01-01T00:00:00,48.0009856465,DI,150,241.298006064,KIT 2W,0,0,,0,0,test
7560,2024-01-01T00:00:00,53.0004038413,CI,150,321.771498164,KIT 4,2,0,12.139879669,1,0,test
7570,2024-01-01T00:00:00,53.0004038413,DI,200,55.5938006199,KIT 4,0,0,,0,0,test
7580,2024-01-01T00:00:00,53.0004038413,DI,200,47.0617599633,KIT 4,0,0,,0,0,test
7590,2024-01-01T00:00:00,44.5868156088,DI,150,133.27071118,KIT 2W,0,0,,0,0,test
760,2024-01-01T00:00:00,72.5873905693,CI,250,93.0633324721,KIT 4,0,0,,0,0,test
7600,2024-01-01T00:00:00,49.9996577616,DI,150,159.077006732,KIT 5,0,0,,0,0,test
76005,2024-01-01T00:00:00,15.9209292456,PVC,450,2.92982121906,KIT 6,0,0,,0,0,test
76008,2024-01-01T00:00:00,17.251552051,PVC,300,26.0642572867,KIT 6,0,0,,0,0,test
76009,2024-01-01T00:00:00,17.251552051,PVC,150,2.70377916438,KIT 6,0,0,,0,0,test
76011,2024-01-01T00:00:00,15.3842994723,PVC,150,132.69562928,KIT 4,0,0,,0,0,test
76012,2024-01-01T00:00:00,15.3842994723,PVC,150,127.152272891,KIT 4,0,0,,0,0,test
76013,2024-01-01T00:00:00,15.3842994723,PVC,200,74.6520755407,KIT 4,0,0,,0,0,test
76014,2024-01-01T00:00:00,17.5855767059,PVC,300,140.620882188,KIT 4,0,0,,0,0,test
76022,2024-01-01T00:00:00,17.5855767059,PVC,300,6.96850451239,KIT 4,0,0,,0,0,test
76023,2024-01-01T00:00:00,17.5855767059,PVC,300,41.3714103725,KIT 4,0,0,,0,0,test
76024,2024-01-01T00:00:00,16.9147894892,PVC,150,12.3701307231,KIT 4,0,0,,0,0,test
76025,2024-01-01T00:00:00,17.5855767059,PVC,300,98.7079362108,KIT 4,0,0,,0,0,test
76027,2024-01-01T00:00:00,16.9147894892,PVC,300,66.0709246594,KIT 4,0,0,,0,0,test
76032,2024-01-01T00:00:00,19.4500913776,PVC,150,9.4597462066,KIT 4,0,0,,0,0,test
76034,2024-01-01T00:00:00,17.8949601977,PVC,150,88.4969734054,KIT 4,0,0,,0,0,test
76036,2024-01-01T00:00:00,17.8949601977,PVC,150,38.0733803107,KIT 4,0,0,,0,0,test
76037,2024-01-01T00:00:00,17.8675811276,PVC,150,64.7336981806,KIT 4,0,0,,0,0,test
76038,2024-01-01T00:00:00,17.8949601977,PVC,150,86.3051604903,KIT 4,0,0,,0,0,test
76040,2024-01-01T00:00:00,15.3377550531,PVC,150,16.9214266127,KIT 4,0,0,,0,0,test
76042,2024-01-01T00:00:00,15.3377550531,PVC,150,4.9845182089,KIT 4,0,0,,0,0,test
76043,2024-01-01T00:00:00,13.9633257356,PVC,150,31.6936218628,BRIDGEPORT,0,0,,0,0,test
76044,2024-01-01T00:00:00,13.9633257356,PVC,150,6.50555649023,BRIDGEPORT,0,0,,0,0,test
76045,2024-01-01T00:00:00,14.8093390008,PVC,150,117.973749449,BRIDGEPORT,0,0,,0,0,test
76062,2024-01-01T00:00:00,14.4643627179,PVC,150,143.112573301,KIT 4,0,0,,0,0,test
76066,2024-01-01T00:00:00,14.6423266734,PVC,150,134.185683903,KIT 4,0,0,,0,0,test
76067,2024-01-01T00:00:00,14.7135122556,PVC,150,6.91624470009,KIT 4,0,0,,0,0,test
76083,2024-01-01T00:00:00,16.0058043629,HDPE,300,139.290287946,KIT 6,0,0,,0,0,test
76087,2024-01-01T00:00:00,27.5844130954,DI,150,73.4668166045,KIT 4,0,0,,0,0,test
76091,2024-01-01T00:00:00,15.9729494788,PVC,300,3.97091672015,KIT 5,0,0,,0,0,test
76098,2024-01-01T00:00:00,15.8880743616,PVC,450,579.63283187,KIT 6,0,0,,0,0,test
76099,2024-01-01T00:00:00,14.886000397,PVC,450,465.684966792,KIT 6,0,0,,0,0,test
7610,2024-01-01T00:00:00,49.9996577616,DI,150,153.513182744,KIT 5,0,0,,0,0,test
76100,2024-01-01T00:00:00,14.886000397,PVC,150,13.5083609634,KIT 6,0,0,,0,0,test
76101,2024-01-01T00:00:00,14.886000397,PVC,300,2.83805057929,KIT 6,0,0,,0,0,test
76103,2024-01-01T00:00:00,14.886000397,PVC,450,327.136198978,KIT 5,0,0,,0,0,test
76104,2024-01-01T00:00:00,14.886000397,PVC,150,5.86221191123,KIT 5,0,0,,0,0,test
76105,2024-01-01T00:00:00,15.8880743616,PVC,450,236.12678387,KIT 5,0,0,,0,0,test
76106,2024-01-01T00:00:00,15.8880743616,PVC,300,3.03855795094,KIT 5,0,0,,0,0,test
76107,2024-01-01T00:00:00,15.8880743616,PVC,450,226.30756023,KIT 5,0,0,,0,1,test
76108,2024-01-01T00:00:00,15.8880743616,PVC,300,21.3934818589,KIT 5,0,0,,0,0,test
76109,2024-01-01T00:00:00,15.8880743616,PVC,450,134.593911101,KIT 5,0,0,,0,0,test
76113,2024-01-01T00:00:00,28.999911018,PVC,300,203.478932011,KIT 4,0,0,,0,0,test
76114,2024-01-01T00:00:00,15.280259006,PVC,200,64.5249317594,KIT 4,0,0,,0,0,test
76116,2024-01-01T00:00:00,17.5855767059,HDPE,450,101.325106954,BRESLAU NORTH,0,0,,0,0,test
76118,2024-01-01T00:00:00,15.280259006,PVC,200,242.408323235,KIT 4,0,0,,0,0,test
76119,2024-01-01T00:00:00,15.280259006,PVC,150,64.6180641698,KIT 4,0,0,,0,0,test
76121,2024-01-01T00:00:00,15.280259006,PVC,200,132.641646076,KIT 4,0,0,,0,0,test
76123,2024-01-01T00:00:00,18.5849127634,PVC,200,147.298605983,KIT 4,0,0,,0,0,test
76124,2024-01-01T00:00:00,15.280259006,PVC,200,70.4856070797,KIT 4,0,0,,0,0,test
76125,2024-01-01T00:00:00,15.280259006,PVC,300,7.88438723626,KIT 4,0,0,,0,0,test
76126,2024-01-01T00:00:00,14.9681376072,PVC,150,37.8440489559,KIT 4,0,0,,0,0,test
76127,2024-01-01T00:00:00,14.9681376072,PVC,150,209.441121896,KIT 4,0,0,,0,0,test
76128,2024-01-01T00:00:00,14.8613592339,PVC,300,85.320387516,KIT 4,0,0,,0,0,test
76129,2024-01-01T00:00:00,14.8613592339,PVC,300,38.2424320108,KIT 4,0,0,,0,0,test
76130,2024-01-01T00:00:00,14.9489722582,PVC,150,63.9963363584,KIT 4,0,0,,0,0,test
76132,2024-01-01T00:00:00,94.9998973285,CI,300,9.94149967482,KIT 4,0,0,,0,0,test
76133,2024-01-01T00:00:00,14.3411569026,PVC,300,180.543348764,KIT 4,0,0,,0,0,test
76137,2024-01-01T00:00:00,17.9990006639,DI,450,148.33042445,KIT 5,0,0,,0,0,test
76138,2024-01-01T00:00:00,18.0893515952,PVC,150,13.4228496901,KIT 4,0,0,,0,0,test
76140,2024-01-01T00:00:00,15.3322792391,PVC,300,104.526142285,KIT 4,0,0,,0,0,test
76143,2024-01-01T00:00:00,94.9998973285,CI,450,4.68798777371,KIT 4,0,0,,0,0,test
76144,2024-01-01T00:00:00,14.5930443472,PVC,300,33.4531138953,KIT 4,0,0,,0,0,test
76147,2024-01-01T00:00:00,14.4178182988,PVC,300,144.60680718,KIT 4,0,0,,0,0,test
76148,2024-01-01T00:00:00,32.0006570977,DI,300,7.23872094695,KIT 4,0,0,,0,0,test
76149,2024-01-01T00:00:00,58.9991580936,CI,150,91.9376657003,KIT 4,0,0,,0,0,test
76150,2024-01-01T00:00:00,14.3822255077,PVC,150,25.1468992227,KIT 4,0,0,,0,0,test
76151,2024-01-01T00:00:00,14.7518429537,PVC,300,128.359853602,KIT 4,0,0,,0,0,test
76152,2024-01-01T00:00:00,14.7162501626,PVC,150,9.05249360205,KIT 4,0,0,,0,0,test
76153,2024-01-01T00:00:00,14.3822255077,PVC,150,112.339650973,KIT 4,0,0,,0,0,test
76154,2024-01-01T00:00:00,16.5862406483,PVC,250,4.6666748872,KIT 4,0,0,,0,0,test
76156,2024-01-01T00:00:00,15.3322792391,PVC,300,86.6586197561,KIT 4,0,0,,0,0,test
76160,2024-01-01T00:00:00,14.3329431816,PVC,200,123.740462508,KIT 4,0,0,,0,0,test
76164,2024-01-01T00:00:00,16.2522159935,PVC,150,116.119382959,KIT 4,0,0,,0,0,test
76165,2024-01-01T00:00:00,28.4194747325,PVC,150,5.90276827899,KIT 4,0,0,,0,0,test
76166,2024-01-01T00:00:00,15.3322792391,PVC,150,59.1186131941,KIT 4,0,0,,0,0,test
76167,2024-01-01T00:00:00,13.7525068961,PVC,150,82.8383675262,KIT 4,0,0,,0,0,test
76168,2024-01-01T00:00:00,13.5033573585,PVC,150,57.8243801775,KIT 4,0,0,,0,0,test
76169,2024-01-01T00:00:00,27.5844130954,DI,150,4.10852442107,KIT 4,0,0,,0,0,test
76171,2024-01-01T00:00:00,14.1659308542,PVC,150,214.976634835,KIT 4,0,0,,0,0,test
76172,2024-01-01T00:00:00,15.3322792391,PVC,150,138.633595163,KIT 4,0,0,,0,0,test
76183,2024-01-01T00:00:00,14.6505403944,PVC,450,302.326188075,KIT 6,0,0,,0,0,test
7620,2024-01-01T00:00:00,49.9996577616,DI,150,64.9405698522,KIT 5,0,0,,0,0,test
76205,2024-01-01T00:00:00,34.9986652703,CPP,900,506.339148163,KIT 4,0,0,,0,0,test
76206,2024-01-01T00:00:00,58.9964201866,CI,450,156.403589942,KIT 5,0,0,,0,0,test
76207,2024-01-01T00:00:00,58.9964201866,CI,450,21.0217630232,KIT 5,0,0,,0,0,test
76209,2024-01-01T00:00:00,17.7471132193,PVC,200,84.1953731046,KIT 6,0,0,,0,0,test
76210,2024-01-01T00:00:00,17.7471132193,PVC,200,112.048406021,KIT 6,0,0,,0,0,test
76211,2024-01-01T00:00:00,17.5855767059,PVC,200,64.5699211439,KIT 6,0,0,,0,0,test
76212,2024-01-01T00:00:00,17.5855767059,PVC,200,76.2628806541,KIT 6,0,0,,0,0,test
76213,2024-01-01T00:00:00,17.5855767059,PVC,150,160.450220818,KIT 6,0,0,,0,0,test
76214,2024-01-01T00:00:00,17.5855767059,PVC,150,139.797847149,KIT 6,0,0,,0,0,test
76215,2024-01-01T00:00:00,15.5814287768,PVC,300,29.8220328994,KIT 4,0,0,,0,0,test
76216,2024-01-01T00:00:00,15.5814287768,PVC,300,159.498647218,KIT 4,0,0,,0,0,test
76217,2024-01-01T00:00:00,15.5814287768,PVC,300,126.443628925,KIT 4,0,0,,0,0,test
76219,2024-01-01T00:00:00,19.584248821,PVC,150,5.28534421741,KIT 4,0,0,,0,0,test
76220,2024-01-01T00:00:00,19.584248821,PVC,150,3.00772726066,KIT 4,0,0,,0,0,test
76224,2024-01-01T00:00:00,18.5027755532,PVC,150,5.30311513482,KIT 4,0,0,,0,0,test
76228,2024-01-01T00:00:00,14.4315078338,PVC,300,183.389958469,KIT 4,0,0,,0,0,test
76230,2024-01-01T00:00:00,19.584248821,PVC,300,17.9361348301,KIT 4,0,0,,0,0,test
76236,2024-01-01T00:00:00,18.5027755532,PVC,150,0.797945944426,KIT 4,0,0,,0,0,test
76248,2024-01-01T00:00:00,16.3343532037,PVC,150,167.870729377,KIT 4,0,0,,0,0,test
76249,2024-01-01T00:00:00,16.3343532037,PVC,300,138.466996685,KIT 4,0,0,,0,0,test
76250,2024-01-01T00:00:00,16.3343532037,PVC,300,29.705669465,KIT 4,0,0,,0,0,test
76251,2024-01-01T00:00:00,16.3343532037,PVC,300,4.1347179282,KIT 4,0,0,,0,0,test
76255,2024-01-01T00:00:00,16.3343532037,PVC,150,1.38577795061,KIT 4,0,0,,0,0,test
76256,2024-01-01T00:00:00,16.3343532037,PVC,300,39.5945640047,KIT 4,0,0,,0,0,test
76258,2024-01-01T00:00:00,16.3343532037,PVC,150,8.33205968327,KIT 4,0,0,,0,0,test
76259,2024-01-01T00:00:00,16.3343532037,PVC,300,43.6981808451,KIT 4,0,0,,0,0,test
76260,2024-01-01T00:00:00,29.5858231175,DI,300,7.64412162222,KIT 4,0,0,,0,0,test
76261,2024-01-01T00:00:00,27.5844130954,PVC,300,6.8684392264,KIT 4,0,0,,0,0,test
76262,2024-01-01T00:00:00,29.5858231175,DI,300,11.9600360686,KIT 4,0,0,,0,0,test
76263,2024-01-01T00:00:00,16.3343532037,PVC,300,78.2710727673,KIT 4,0,0,,0,0,test
76264,2024-01-01T00:00:00,49.9996577616,CPP,450,120.140477927,KIT 4,1,0,18.8587034641,1,0,test
76267,2024-01-01T00:00:00,33.5859052547,DI,150,1.80354852846,KIT 4,0,0,,0,0,test
76268,2024-01-01T00:00:00,16.3343532037,PVC,300,77.6003517916,KIT 4,0,0,,0,0,test
76269,2024-01-01T00:00:00,16.3343532037,PVC,150,2.14465229118,KIT 4,0,0,,0,0,test
76270,2024-01-01T00:00:00,14.1248622491,PVC,300,69.8034468433,KIT 6,0,0,,0,0,test
76271,2024-01-01T00:00:00,14.1248622491,PVC,300,1.67875269161,KIT 6,0,0,,0,0,test
76274,2024-01-01T00:00:00,17.7471132193,PVC,200,4.67858488185,KIT 6,0,0,,0,0,test
76275,2024-01-01T00:00:00,17.7471132193,PVC,200,8.19069305858,KIT 6,0,0,,0,0,test
76276,2024-01-01T00:00:00,17.5855767059,PVC,150,5.93474154493,KIT 6,0,0,,0,0,test
76280,2024-01-01T00:00:00,17.7471132193,PVC,450,16.4549372844,KIT 6,0,0,,0,0,test
76281,2024-01-01T00:00:00,38.1664236774,DI,300,12.0927086659,KIT 6,0,0,,0,0,test
76285,2024-01-01T00:00:00,34.8371287569,DI,200,14.8794068004,KIT 6,0,0,,0,0,test
76286,2024-01-01T00:00:00,21.9990828012,PVC,150,173.779311212,KIT 4,0,0,,0,0,test
76299,2024-01-01T00:00:00,55.5028508457,DI,300,0.355117671105,KIT 4,0,0,,0,0,test
76313,2024-01-01T00:00:00,16.5971922764,PVC,150,1.11413148311,KIT 4,0,0,,0,0,test
76324,2024-01-01T00:00:00,54.9990759564,DI,300,3.7461776677,KIT 4,0,0,,0,0,test
76344,2024-01-01T00:00:00,62.667953483,DI,150,8.43054808061,KIT 4,0,0,,0,0,test
76369,2024-01-01T00:00:00,48.0009856465,DI,600,2.43852508508,KIT 4,0,0,,0,0,test
76370,2024-01-01T00:00:00,47.1659240094,DI,600,2.43852510407,KIT 4,0,0,,0,0,test
76371,2024-01-01T00:00:00,23.107935139,DI,450,12.1375676849,BRESLAU SOUTH,0,0,,0,0,test
76377,2024-01-01T00:00:00,17.632121125,PVC,150,48.6246056343,KIT 2EA,0,0,,0,0,test
76379,2024-01-01T00:00:00,20.9449886035,PVC,200,6.33363416647,KIT 5,0,0,,0,0,test
76380,2024-01-01T00:00:00,17.5855767059,DI,300,161.463681568,BRESLAU NORTH,0,0,,0,0,test
76394,2024-01-01T00:00:00,16.9147894892,PVC,300,116.094542618,KIT 4,0,0,,0,0,test
76395,2024-01-01T00:00:00,14.0208217828,PVC,300,75.2685797687,KIT 4,0,0,,0,0,test
76396,2024-01-01T00:00:00,14.0208217828,PVC,150,19.963101664,KIT 4,0,0,,0,0,test
7640,2024-01-01T00:00:00,30.6070624311,DI,200,99.5961056415,KIT 4,0,0,,0,0,test
76400,2024-01-01T00:00:00,17.5855767059,PVC,300,1.17794900194,KIT 4,0,0,,0,0,test
76401,2024-01-01T00:00:00,14.0208217828,PVC,300,51.5565464061,KIT 4,0,0,,0,0,test
76403,2024-01-01T00:00:00,14.0208217828,PVC,300,41.8660322037,KIT 4,0,0,,0,0,test
76409,2024-01-01T00:00:00,32.0006570977,DI,300,6.86735600608,KIT 4,0,0,,0,0,test
76414,2024-01-01T00:00:00,13.4239580553,PVC,200,131.05795117,KIT 6,0,0,,0,0,test
76415,2024-01-01T00:00:00,13.2925385189,PVC,300,11.9847672814,KIT 6,0,0,,0,0,test
76417,2024-01-01T00:00:00,13.8346441063,PVC,200,165.476035651,KIT 6,0,0,,0,0,test
76418,2024-01-01T00:00:00,13.8346441063,PVC,200,136.554816309,KIT 6,0,0,,0,0,test
76419,2024-01-01T00:00:00,13.2843247979,PVC,200,33.6819956408,KIT 6,0,0,,0,0,test
76420,2024-01-01T00:00:00,14.094745272,PVC,150,132.727206454,KIT 4,0,0,,0,0,test
76421,2024-01-01T00:00:00,13.8373820133,PVC,150,67.8034738702,KIT 4,0,0,,0,0,test
76422,2024-01-01T00:00:00,13.4924057304,PVC,150,66.6631163809,KIT 4,0,0,,0,0,test
76423,2024-01-01T00:00:00,25.5857409803,PVC,150,7.29103342864,KIT 4,0,0,,0,0,test
76424,2024-01-01T00:00:00,13.4924057304,PVC,150,68.3770111489,KIT 4,0,0,,0,0,test
76425,2024-01-01T00:00:00,13.4924057304,PVC,150,4.07761372636,KIT 4,0,0,,0,0,test
76426,2024-01-01T00:00:00,13.4924057304,PVC,150,83.2968998308,KIT 4,0,0,,0,0,test
76427,2024-01-01T00:00:00,13.4924057304,PVC,200,5.33537425322,KIT 4,0,0,,0,0,test
76428,2024-01-01T00:00:00,32.5865691972,DI,200,79.9501037939,KIT 4,0,0,,0,0,test
76429,2024-01-01T00:00:00,13.4924057304,PVC,200,6.05745762284,KIT 4,0,0,,0,0,test
76430,2024-01-01T00:00:00,13.4924057304,PVC,200,7.36410408529,KIT 4,0,0,,0,0,test
76431,2024-01-01T00:00:00,13.4924057304,PVC,150,122.582522793,KIT 4,0,0,,0,0,test
76432,2024-01-01T00:00:00,14.4178182988,PVC,150,151.462180332,KIT 4,0,0,,0,0,test
76433,2024-01-01T00:00:00,14.4178182988,PVC,150,60.8219682682,KIT 4,0,0,,0,0,test
76434,2024-01-01T00:00:00,14.4178182988,PVC,150,82.2175027599,KIT 4,0,0,,0,0,test
76435,2024-01-01T00:00:00,14.4178182988,PVC,150,164.074323697,KIT 4,0,0,,0,0,test
76436,2024-01-01T00:00:00,14.4178182988,PVC,150,164.490866101,KIT 4,0,0,,0,0,test
76437,2024-01-01T00:00:00,14.4178182988,PVC,150,52.967435267,KIT 4,0,0,,0,0,test
76439,2024-01-01T00:00:00,14.4506731829,PVC,150,71.6388653305,KIT 4,0,0,,0,0,test
76441,2024-01-01T00:00:00,14.4506731829,PVC,150,60.8454758867,KIT 4,0,0,,0,0,test
76442,2024-01-01T00:00:00,74.0001505849,CI,150,128.120402032,KIT 4,0,0,,0,0,test
76443,2024-01-01T00:00:00,14.4506731829,PVC,150,63.5751422425,KIT 4,0,0,,0,0,test
76444,2024-01-01T00:00:00,14.4506731829,PVC,150,10.2873390048,KIT 4,0,0,,0,0,test
76445,2024-01-01T00:00:00,14.4506731829,PVC,150,29.2914113236,KIT 4,0,0,,0,0,test
76446,2024-01-01T00:00:00,13.9332087586,PVC,300,74.273300745,KIT 4,0,0,,0,0,test
76447,2024-01-01T00:00:00,13.9332087586,PVC,300,50.9083896769,KIT 4,0,0,,0,0,test
76449,2024-01-01T00:00:00,13.9332087586,PVC,300,22.658631153,KIT 4,0,0,,0,0,test
76450,2024-01-01T00:00:00,13.9332087586,PVC,300,174.452138308,KIT 4,0,0,,0,0,test
76451,2024-01-01T00:00:00,13.9332087586,PVC,300,15.7168145534,KIT 4,0,0,,0,0,test
76452,2024-01-01T00:00:00,13.9332087586,PVC,300,37.1239180237,KIT 4,0,0,,0,0,test
76453,2024-01-01T00:00:00,13.9332087586,PVC,150,12.6897326632,KIT 4,0,0,,0,0,test
76454,2024-01-01T00:00:00,13.9332087586,PVC,300,150.53839352,KIT 4,0,0,,0,0,test
76455,2024-01-01T00:00:00,13.9332087586,PVC,300,3.5247162969,KIT 4,0,0,,0,0,test
76456,2024-01-01T00:00:00,13.9332087586,PVC,300,9.90235099891,KIT 4,0,0,,0,0,test
76458,2024-01-01T00:00:00,14.4506731829,PVC,150,63.1362999413,KIT 4,0,0,,0,0,test
76459,2024-01-01T00:00:00,14.113910621,DI,150,9.7619093297,BRIDGEPORT,0,0,,0,0,test
76460,2024-01-01T00:00:00,14.113910621,PVC,150,90.7341491017,BRIDGEPORT,0,0,,0,0,test
76461,2024-01-01T00:00:00,13.0461268883,PVC,150,142.298094356,KIT 4,0,0,,0,0,test
76462,2024-01-01T00:00:00,13.0461268883,PVC,150,159.127711008,KIT 4,0,0,,0,0,test
76470,2024-01-01T00:00:00,13.0461268883,PVC,150,264.737779077,KIT 4,0,0,,0,0,test
76471,2024-01-01T00:00:00,17.251552051,PVC,200,3.40368298611,KIT 4,0,0,,0,0,test
76476,2024-01-01T00:00:00,14.3329431816,PVC,200,10.2845207931,KIT 4,0,0,,0,0,test
76477,2024-01-01T00:00:00,14.3329431816,PVC,200,117.502170365,KIT 4,0,0,,0,0,test
76478,2024-01-01T00:00:00,14.6423266734,PVC,150,164.280330598,KIT 4,0,0,,0,0,test
76479,2024-01-01T00:00:00,14.886000397,HDPE,100,115.763777011,KIT 4,0,0,,0,0,test
76480,2024-01-01T00:00:00,14.886000397,HDPE,100,106.97812997,KIT 4,0,0,,0,0,test
76481,2024-01-01T00:00:00,94.0005612709,CI,150,139.375864719,KIT 4,0,0,,0,0,test
76483,2024-01-01T00:00:00,14.0837936439,PVC,450,16.6161358675,KIT 4,0,0,,0,0,test
76484,2024-01-01T00:00:00,14.0837936439,PVC,300,1.57764757164,KIT 4,0,0,,0,0,test
76485,2024-01-01T00:00:00,14.0837936439,HDPE,600,164.389411679,KIT 4,0,0,,0,0,test
76486,2024-01-01T00:00:00,58.9991580936,DI,450,213.080258014,KIT 4,0,0,,0,0,test
76488,2024-01-01T00:00:00,14.0837936439,PVC,450,8.43230338267,KIT 4,0,0,,0,0,test
76497,2024-01-01T00:00:00,13.5499017776,HDPE,200,81.4626560565,KIT 4,0,0,,0,0,test
76498,2024-01-01T00:00:00,13.5499017776,HDPE,200,362.69630877,KIT 4,0,0,,0,0,test
76499,2024-01-01T00:00:00,13.5499017776,PVC,200,7.50414327644,KIT 4,0,0,,0,0,test
76501,2024-01-01T00:00:00,13.5499017776,PVC,200,4.61080510392,KIT 4,0,0,,0,0,test
76502,2024-01-01T00:00:00,13.5499017776,PVC,200,7.71378626551,KIT 4,0,0,,0,0,test
76504,2024-01-01T00:00:00,13.2542078208,PVC,200,60.6010721252,KIT 2E,0,0,,0,0,test
76505,2024-01-01T00:00:00,13.2542078208,PVC,200,151.297663457,KIT 2E,0,0,,0,0,test
76506,2024-01-01T00:00:00,13.70322457,PVC,200,124.58884615,KIT 2E,0,0,,0,0,test
76508,2024-01-01T00:00:00,13.6046599177,PVC,150,192.408112084,KIT 4,0,0,,0,0,test
76510,2024-01-01T00:00:00,13.6046599177,PVC,450,30.5923169388,KIT 4,0,0,,0,0,test
76512,2024-01-01T00:00:00,13.6046599177,PVC,150,77.0892347044,KIT 4,0,0,,0,0,test
76513,2024-01-01T00:00:00,13.6046599177,PVC,150,20.6945781456,KIT 4,0,0,,0,0,test
76514,2024-01-01T00:00:00,13.8483336413,PVC,150,39.0511173711,KIT 4,0,0,,0,0,test
76515,2024-01-01T00:00:00,13.6347768948,PVC,150,115.919033722,KIT 4,0,0,,0,0,test
76519,2024-01-01T00:00:00,55.6698631731,CI,150,131.325888027,KIT 4,4,0,10.2726270902,1,0,test
76520,2024-01-01T00:00:00,13.4650266604,PVC,150,192.542770457,KIT 4,0,0,,0,0,test
76521,2024-01-01T00:00:00,16.9804992573,PVC,200,86.453393871,KIT 4,0,0,,0,0,test
76522,2024-01-01T00:00:00,15.3404929602,PVC,200,72.9431947424,KIT 4,0,0,,0,0,test
76523,2024-01-01T00:00:00,15.3404929602,PVC,150,102.576235835,KIT 4,0,0,,0,0,test
76526,2024-01-01T00:00:00,15.3404929602,PVC,200,86.5105681751,KIT 4,0,0,,0,0,test
76527,2024-01-01T00:00:00,15.9811631998,PVC,150,80.5245338039,KIT 4,0,0,,0,0,test
76528,2024-01-01T00:00:00,22.4344100153,PVC,300,19.3148851374,KIT 4,0,0,,0,0,test
76529,2024-01-01T00:00:00,22.4344100153,PVC,300,25.7054625281,KIT 4,0,0,,0,0,test
76531,2024-01-01T00:00:00,134.584556836,CI,250,1.08514766616,KIT 4,0,0,,0,0,test
76532,2024-01-01T00:00:00,22.4426237363,PVC,300,467.210788074,KIT 5,0,0,,0,0,test
76536,2024-01-01T00:00:00,15.3404929602,PVC,200,12.8689564532,KIT 4,0,0,,0,0,test
76538,2024-01-01T00:00:00,16.5862406483,PVC,450,22.534573347,KIT 6,0,0,,0,0,test
76540,2024-01-01T00:00:00,13.6758454999,PVC,150,69.8611015393,KIT 4A,0,0,,0,0,test
76541,2024-01-01T00:00:00,13.6758454999,PVC,150,62.8273659058,KIT 4A,0,0,,0,0,test
76542,2024-01-01T00:00:00,13.6758454999,PVC,150,5.31938699151,KIT 4A,0,0,,0,0,test
76543,2024-01-01T00:00:00,23.5843309582,PVC,200,82.6629350791,KIT 4A,0,0,,0,0,test
76544,2024-01-01T00:00:00,23.5843309582,PVC,200,77.0022429968,KIT 4A,0,0,,0,0,test
76545,2024-01-01T00:00:00,21.1147388379,PVC,150,67.307657267,KIT 4A,0,0,,0,0,test
76548,2024-01-01T00:00:00,16.0003285488,PVC,300,7.68240639184,KIT 5,0,0,,0,0,test
76549,2024-01-01T00:00:00,14.886000397,PVC,450,491.06863669,KIT 6,0,0,,0,0,test
76550,2024-01-01T00:00:00,14.886000397,PVC,300,14.8819568944,KIT 5,0,0,,0,0,test
76551,2024-01-01T00:00:00,14.886000397,PVC,450,220.942257781,KIT 5,0,0,,0,0,test
76552,2024-01-01T00:00:00,16.0003285488,PVC,250,6.85607311486,KIT 5,0,0,,0,0,test
76553,2024-01-01T00:00:00,16.0003285488,PVC,300,5.14204700271,KIT 6,0,0,,0,0,test
76555,2024-01-01T00:00:00,54.9990759564,CI,100,12.3526964245,KIT 5,0,0,,0,0,test
76558,2024-01-01T00:00:00,46.5854877239,DI,300,45.9083544548,KIT 2W,0,0,,0,0,test
76559,2024-01-01T00:00:00,16.0003285488,PVC,300,220.307238428,KIT 2W,0,0,,0,0,test
76560,2024-01-01T00:00:00,46.5854877239,PVC,300,2.91544497421,KIT 2W,0,0,,0,0,test
76564,2024-01-01T00:00:00,48.6717728632,DI,450,5.49234735637,KIT 4,0,0,,0,0,test
76566,2024-01-01T00:00:00,47.0837867992,DI,150,122.893289057,KIT 4,1,0,12.0450065646,1,0,test
76574,2024-01-01T00:00:00,65.9999863105,CI,150,2.26401219976,KIT 4,0,0,,0,0,test
76576,2024-01-01T00:00:00,99.5858915652,CI,200,1.52387012523,KIT 4,0,0,,0,0,test
76577,2024-01-01T00:00:00,69.0007323901,DI,150,330.504498623,KIT 4,1,0,8.76404032937,1,0,test
